,date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,uv_index_clear_sky,ammonia,alder_pollen,birch_pollen,grass_pollen,mugwort_pollen,olive_pollen,ragweed_pollen
6457,2023-04-24 00:00:00,11.5,8.3,126.0,1.0,0.9,63.0,0.16,3.0,0.0,0.0,0.9,1.1,88.9,0.6,,0.2,
6458,2023-04-24 01:00:00,11.2,8.5,126.0,1.0,1.4,65.0,0.15,3.0,0.0,0.0,0.9,1.1,194.1,1.1,,0.3,
6459,2023-04-24 02:00:00,10.9,8.9,124.0,0.9,1.4,64.0,0.15,2.0,0.0,0.0,0.9,1.0,151.9,1.4,,0.3,
6460,2023-04-24 03:00:00,11.0,9.1,123.0,1.0,1.5,63.0,0.15,2.0,0.0,0.0,0.9,1.2,161.0,1.4,,0.4,
6461,2023-04-24 04:00:00,12.1,9.7,123.0,1.3,1.7,60.0,0.19,2.0,0.05,0.05,0.9,0.9,148.8,1.3,,0.4,
6462,2023-04-24 05:00:00,13.7,10.0,126.0,1.7,2.1,70.0,0.2,2.0,0.25,0.3,1.0,1.3,133.9,1.0,,0.2,
6463,2023-04-24 06:00:00,13.6,11.0,131.0,1.9,2.8,71.0,0.23,2.0,0.6,0.95,1.1,2.2,175.5,0.9,,0.4,
6464,2023-04-24 07:00:00,14.7,10.2,133.0,2.0,2.5,76.0,0.28,2.0,1.05,2.05,1.0,1.6,101.1,1.0,,0.5,
6465,2023-04-24 08:00:00,14.0,11.2,134.0,1.2,2.2,85.0,0.29,2.0,1.15,3.4,0.7,2.3,90.8,0.8,,0.5,
6466,2023-04-24 09:00:00,12.0,9.5,128.0,0.7,2.0,91.0,0.29,2.0,1.9,4.7,0.9,3.1,89.7,0.7,,0.5,
6467,2023-04-24 10:00:00,9.3,8.0,124.0,0.6,1.6,91.0,0.23,1.0,3.45,5.6,0.9,2.3,98.5,0.7,,0.5,
6468,2023-04-24 11:00:00,7.9,6.2,127.0,0.6,1.4,92.0,0.22,1.0,3.6,5.75,0.8,1.6,74.5,0.5,,0.4,
6469,2023-04-24 12:00:00,8.2,5.6,126.0,0.6,1.5,91.0,0.44,1.0,3.25,4.4,0.6,1.4,37.2,0.3,,0.3,
6470,2023-04-24 13:00:00,7.6,5.2,127.0,0.6,1.4,92.0,0.39,1.0,1.4,3.4,0.5,0.8,71.3,0.4,,0.2,
6471,2023-04-24 14:00:00,4.9,4.7,123.0,0.7,1.4,92.0,0.28,1.0,1.3,2.2,0.4,0.5,27.1,0.4,,0.0,
6472,2023-04-24 15:00:00,4.7,4.5,123.0,0.8,1.3,93.0,0.3,1.0,0.65,1.1,0.3,0.3,32.4,0.3,,0.0,
6473,2023-04-24 16:00:00,4.8,4.5,126.0,1.0,1.1,91.0,0.25,0.0,0.2,0.4,0.2,0.1,6.1,0.2,,0.0,
6474,2023-04-24 17:00:00,3.1,3.0,128.0,1.2,1.0,91.0,0.17,0.0,0.05,0.05,0.2,0.1,3.4,0.2,,0.0,
6475,2023-04-24 18:00:00,3.6,3.4,129.0,1.4,1.0,91.0,0.13,0.0,0.0,0.0,0.2,0.0,11.5,0.1,,0.0,
6476,2023-04-24 19:00:00,5.6,5.4,132.0,1.8,1.3,80.0,0.11,0.0,0.0,0.0,0.3,0.0,12.4,0.2,,0.0,
6477,2023-04-24 20:00:00,6.2,5.9,131.0,1.7,1.3,77.0,0.12,0.0,0.0,0.0,0.4,0.0,1.4,0.3,,0.0,
6478,2023-04-24 21:00:00,4.6,4.1,129.0,1.5,1.3,78.0,0.13,0.0,0.0,0.0,0.5,0.0,0.2,0.3,,0.0,
6479,2023-04-24 22:00:00,4.7,4.2,127.0,1.5,1.0,82.0,0.13,0.0,0.0,0.0,0.5,0.0,0.0,0.2,,0.0,
6480,2023-04-24 23:00:00,5.2,4.3,126.0,1.1,0.8,78.0,0.14,0.0,0.0,0.0,0.4,0.0,0.0,0.4,,0.0,
6481,2023-04-25 00:00:00,4.6,4.1,123.0,1.0,0.7,74.0,0.13,0.0,0.0,0.0,0.5,0.0,0.0,0.4,,0.0,
6482,2023-04-25 01:00:00,4.2,4.0,118.0,0.9,0.6,75.0,0.13,0.0,0.0,0.0,0.4,0.0,0.0,0.1,,0.0,
6483,2023-04-25 02:00:00,3.4,3.4,117.0,0.9,0.5,68.0,0.13,0.0,0.0,0.0,0.5,0.0,0.0,0.1,,0.0,
6484,2023-04-25 03:00:00,4.2,3.5,117.0,1.1,0.8,66.0,0.12,0.0,0.0,0.0,0.6,0.0,0.0,0.1,,0.0,
6485,2023-04-25 04:00:00,4.0,3.9,120.0,1.4,0.9,65.0,0.11,0.0,0.0,0.05,0.5,0.0,0.0,0.2,,0.0,
6486,2023-04-25 05:00:00,4.6,4.5,120.0,1.7,0.9,67.0,0.12,0.0,0.15,0.35,0.5,0.0,0.0,0.1,,0.0,
6487,2023-04-25 06:00:00,4.8,4.4,124.0,2.1,1.1,73.0,0.11,0.0,0.25,1.05,0.5,0.0,0.0,0.1,,0.0,
6488,2023-04-25 07:00:00,4.6,4.3,127.0,1.5,0.9,76.0,0.09,0.0,0.4,2.3,0.3,0.0,0.2,0.1,,0.0,
6489,2023-04-25 08:00:00,4.5,4.4,131.0,1.5,1.5,77.0,0.07,0.0,0.6,3.9,0.3,0.0,13.3,0.2,,0.0,
6490,2023-04-25 09:00:00,5.3,4.7,133.0,1.1,1.7,73.0,0.07,0.0,0.95,5.35,0.4,0.1,30.8,0.4,,0.0,
6491,2023-04-25 10:00:00,5.4,5.1,132.0,0.9,1.5,76.0,0.07,0.0,1.85,6.2,0.4,0.1,57.4,0.5,,0.0,
6492,2023-04-25 11:00:00,4.4,4.3,131.0,0.9,1.6,79.0,0.08,0.0,2.3,6.25,0.4,0.2,37.4,0.5,,0.0,
6493,2023-04-25 12:00:00,3.9,3.7,129.0,0.8,1.9,80.0,0.3,0.0,1.5,5.0,0.3,0.2,24.9,0.4,,0.0,
6494,2023-04-25 13:00:00,3.6,3.5,129.0,0.8,2.3,79.0,0.28,0.0,1.05,3.75,0.3,0.0,4.8,0.2,,0.0,
6495,2023-04-25 14:00:00,3.6,3.5,127.0,1.0,1.4,80.0,0.29,0.0,0.6,2.3,0.3,0.0,1.0,0.2,,0.0,
6496,2023-04-25 15:00:00,3.8,3.2,125.0,1.4,1.1,81.0,0.24,0.0,0.45,1.15,0.4,0.0,0.2,0.0,,0.0,
6497,2023-04-25 16:00:00,4.7,4.2,125.0,1.6,1.0,80.0,0.23,0.0,0.25,0.4,0.4,0.0,0.1,0.0,,0.0,
6498,2023-04-25 17:00:00,5.6,4.8,127.0,2.1,1.1,78.0,0.22,0.0,0.05,0.05,0.5,0.0,0.1,0.1,,0.0,
6499,2023-04-25 18:00:00,6.0,5.8,128.0,2.6,0.8,73.0,0.17,0.0,0.0,0.0,0.7,0.0,0.0,0.1,,0.0,
6500,2023-04-25 19:00:00,7.8,7.5,131.0,2.4,0.8,67.0,0.21,0.0,0.0,0.0,0.7,0.0,0.0,0.1,,0.0,
6501,2023-04-25 20:00:00,7.7,7.4,134.0,2.7,1.0,60.0,0.26,0.0,0.0,0.0,0.5,0.0,0.0,0.1,,0.0,
6502,2023-04-25 21:00:00,6.8,6.2,136.0,1.9,1.1,55.0,0.23,0.0,0.0,0.0,0.4,0.0,0.0,0.1,,0.0,
6503,2023-04-25 22:00:00,5.4,5.3,137.0,1.7,0.8,63.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,
6504,2023-04-25 23:00:00,3.9,3.8,135.0,1.0,0.6,71.0,0.18,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,
6505,2023-04-26 00:00:00,4.7,4.5,134.0,1.1,0.3,72.0,0.16,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,
6506,2023-04-26 01:00:00,5.1,4.8,140.0,0.8,0.6,75.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,
6507,2023-04-26 02:00:00,5.5,5.4,143.0,0.8,0.3,81.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,
6508,2023-04-26 03:00:00,4.9,4.9,145.0,0.8,0.4,84.0,0.24,0.0,0.0,0.0,0.2,0.0,0.1,0.0,,0.0,
6509,2023-04-26 04:00:00,4.4,4.4,149.0,0.9,0.6,78.0,0.19,0.0,0.0,0.05,0.2,0.0,0.4,0.0,,0.0,
6510,2023-04-26 05:00:00,4.6,4.5,147.0,1.4,0.8,83.0,0.15,0.0,0.1,0.35,0.2,0.0,0.5,0.0,,0.0,
6511,2023-04-26 06:00:00,4.4,4.3,149.0,1.6,0.8,80.0,0.13,0.0,0.3,1.05,0.3,0.0,1.1,0.1,,0.0,
6512,2023-04-26 07:00:00,6.2,6.1,150.0,1.4,0.6,80.0,0.11,0.0,0.7,2.2,0.3,0.0,2.8,0.1,,0.0,
6513,2023-04-26 08:00:00,7.2,7.1,150.0,1.1,0.5,83.0,0.11,0.0,1.35,3.65,0.4,0.0,7.2,0.1,,0.0,
6514,2023-04-26 09:00:00,8.7,8.6,147.0,1.0,0.7,84.0,0.1,0.0,2.1,5.0,0.5,0.0,10.2,0.3,,0.0,
6515,2023-04-26 10:00:00,9.4,8.9,145.0,0.9,0.6,84.0,0.1,0.0,1.9,5.85,0.6,0.0,33.9,0.5,,0.0,
6516,2023-04-26 11:00:00,8.7,8.2,146.0,0.9,1.1,82.0,0.12,0.0,2.9,6.0,0.6,0.0,34.5,0.5,,0.0,
6517,2023-04-26 12:00:00,11.6,11.1,145.0,0.8,2.4,83.0,0.3,0.0,4.05,4.65,0.6,0.0,38.7,0.5,,0.0,
6518,2023-04-26 13:00:00,11.1,8.6,137.0,0.6,2.3,88.0,0.21,0.0,3.1,3.8,0.6,0.0,57.5,0.5,,0.0,
6519,2023-04-26 14:00:00,11.0,9.6,130.0,0.5,2.4,87.0,0.18,0.0,2.25,2.5,0.6,0.1,81.3,0.5,,0.0,
6520,2023-04-26 15:00:00,10.8,8.9,125.0,0.6,2.5,87.0,0.15,0.0,1.15,1.25,0.6,0.1,85.4,0.5,,0.0,
6521,2023-04-26 16:00:00,10.3,9.8,122.0,0.7,1.7,86.0,0.15,0.0,0.4,0.45,0.8,0.1,131.4,0.7,,0.0,
6522,2023-04-26 17:00:00,10.0,8.7,127.0,1.0,2.2,86.0,0.15,0.0,0.05,0.05,0.8,0.1,139.8,0.8,,0.0,
6523,2023-04-26 18:00:00,11.0,9.6,129.0,1.4,2.0,85.0,0.14,0.0,0.0,0.0,0.8,0.0,118.2,0.9,,0.0,
6524,2023-04-26 19:00:00,12.6,11.3,130.0,1.7,3.5,80.0,0.14,0.0,0.0,0.0,0.9,0.0,98.0,0.9,,0.0,
6525,2023-04-26 20:00:00,13.7,13.2,129.0,1.8,3.8,78.0,0.14,0.0,0.0,0.0,0.9,0.0,74.5,1.1,,0.0,
6526,2023-04-26 21:00:00,14.0,12.8,129.0,1.9,3.8,77.0,0.15,0.0,0.0,0.0,1.0,0.0,44.4,1.1,,0.0,
6527,2023-04-26 22:00:00,14.1,12.5,129.0,2.1,3.1,75.0,0.15,0.0,0.0,0.0,1.1,0.0,25.2,0.7,,0.0,
6528,2023-04-26 23:00:00,13.9,12.1,128.0,2.1,3.9,73.0,0.14,0.0,0.0,0.0,1.1,0.0,15.8,0.7,,0.0,
6529,2023-04-27 00:00:00,14.1,12.4,127.0,1.8,4.2,67.0,0.14,0.0,0.0,0.0,1.1,0.0,7.8,0.8,,0.0,
6530,2023-04-27 01:00:00,14.2,11.9,124.0,1.6,3.4,65.0,0.13,0.0,0.0,0.0,1.2,0.0,9.9,0.9,,0.0,
6531,2023-04-27 02:00:00,14.5,12.4,124.0,1.4,2.7,65.0,0.13,0.0,0.0,0.0,0.9,0.0,3.8,0.6,,0.0,
6532,2023-04-27 03:00:00,14.8,12.7,123.0,1.6,2.0,64.0,0.13,0.0,0.0,0.0,1.0,0.0,3.3,0.5,,0.0,
6533,2023-04-27 04:00:00,14.2,12.4,124.0,1.7,2.0,68.0,0.13,0.0,0.05,0.05,1.2,0.0,3.6,0.6,,0.0,
6534,2023-04-27 05:00:00,15.3,12.8,124.0,2.1,2.9,67.0,0.12,0.0,0.35,0.35,1.2,0.0,3.6,0.6,,0.0,
6535,2023-04-27 06:00:00,13.1,11.4,124.0,1.9,6.6,78.0,0.11,0.0,1.1,1.1,1.0,0.0,13.3,1.0,,0.0,
6536,2023-04-27 07:00:00,12.6,10.4,123.0,0.9,6.0,81.0,0.11,0.0,2.35,2.35,0.8,0.0,26.1,0.9,,0.0,
6537,2023-04-27 08:00:00,10.9,10.4,117.0,0.6,5.1,87.0,0.12,0.0,3.2,3.85,0.5,0.0,45.0,0.9,,0.0,
6538,2023-04-27 09:00:00,10.8,8.3,117.0,0.5,3.7,94.0,0.13,0.0,3.65,5.25,0.5,0.0,59.1,0.8,,0.0,
6539,2023-04-27 10:00:00,8.8,7.0,117.0,0.4,2.8,99.0,0.13,0.0,3.75,6.05,0.4,0.1,60.2,0.8,,0.0,
6540,2023-04-27 11:00:00,9.1,8.1,117.0,0.5,2.7,99.0,0.15,0.0,3.3,6.05,0.4,0.1,65.0,0.6,,0.0,
6541,2023-04-27 12:00:00,9.3,8.3,117.0,0.4,3.4,97.0,0.16,0.0,4.05,5.2,0.3,0.0,69.3,0.6,,0.0,
6542,2023-04-27 13:00:00,9.3,8.0,118.0,0.4,3.6,97.0,0.17,0.0,3.05,3.9,0.3,0.0,70.5,0.6,,0.0,
6543,2023-04-27 14:00:00,9.1,8.5,119.0,0.4,3.7,97.0,0.16,0.0,2.05,2.45,0.3,0.1,71.5,0.6,,0.0,
6544,2023-04-27 15:00:00,9.1,8.4,119.0,0.5,3.3,97.0,0.17,0.0,1.05,1.2,0.4,0.1,71.8,0.6,,0.0,
6545,2023-04-27 16:00:00,9.6,8.4,121.0,0.5,3.0,98.0,0.17,0.0,0.4,0.45,0.5,0.2,96.7,0.6,,0.0,
6546,2023-04-27 17:00:00,10.2,8.6,123.0,0.9,3.1,92.0,0.15,0.0,0.05,0.1,0.5,0.1,157.2,0.8,,0.0,
6547,2023-04-27 18:00:00,13.3,11.1,125.0,1.4,3.3,90.0,0.13,0.0,0.0,0.0,0.5,0.0,125.5,1.2,,0.0,
6548,2023-04-27 19:00:00,13.6,12.9,132.0,1.8,2.8,86.0,0.12,0.0,0.0,0.0,0.9,0.0,126.2,1.2,,0.0,
6549,2023-04-27 20:00:00,15.4,14.8,137.0,2.2,3.0,76.0,0.12,0.0,0.0,0.0,1.0,0.0,115.5,1.2,,0.0,
6550,2023-04-27 21:00:00,16.8,16.0,137.0,2.6,3.0,70.0,0.11,0.0,0.0,0.0,1.1,0.1,103.1,1.2,,0.0,
6551,2023-04-27 22:00:00,17.1,16.2,136.0,2.5,3.7,61.0,0.1,0.0,0.0,0.0,1.2,0.2,67.8,1.1,,0.0,
6552,2023-04-27 23:00:00,17.5,15.8,135.0,2.2,3.6,57.0,0.09,0.0,0.0,0.0,1.5,0.2,46.1,1.0,,0.0,
6553,2023-04-28 00:00:00,16.7,15.4,133.0,1.9,3.4,62.0,0.08,0.0,0.0,0.0,1.6,0.1,15.1,1.0,,0.0,
6554,2023-04-28 01:00:00,16.6,15.1,134.0,1.8,3.2,62.0,0.08,0.0,0.0,0.0,1.4,0.1,12.1,0.9,,0.0,
6555,2023-04-28 02:00:00,16.5,15.2,132.0,1.8,3.2,57.0,0.08,0.0,0.0,0.0,1.4,0.1,8.2,0.7,,0.0,
6556,2023-04-28 03:00:00,16.4,15.3,133.0,1.8,3.4,55.0,0.09,0.0,0.0,0.0,1.5,0.1,7.0,0.6,,0.0,
6557,2023-04-28 04:00:00,16.2,15.1,134.0,2.1,3.5,53.0,0.09,0.0,0.05,0.05,1.4,0.1,6.8,0.5,,0.0,
6558,2023-04-28 05:00:00,16.1,15.0,139.0,2.7,3.2,59.0,0.08,0.0,0.4,0.4,1.5,0.1,6.2,0.9,,0.0,
6559,2023-04-28 06:00:00,16.7,14.5,127.0,2.4,7.8,69.0,0.09,0.0,1.2,1.2,1.2,0.1,19.7,1.0,,0.0,
6560,2023-04-28 07:00:00,15.7,14.2,127.0,2.0,8.7,75.0,0.09,0.0,2.5,2.6,0.9,0.3,23.2,1.1,,0.0,
6561,2023-04-28 08:00:00,13.4,11.9,123.0,1.0,6.3,84.0,0.09,0.0,4.25,4.25,0.8,0.2,42.0,1.0,,0.0,
6562,2023-04-28 09:00:00,11.4,10.2,118.0,0.8,5.7,87.0,0.09,0.0,5.8,5.8,0.7,0.1,67.3,1.0,,0.0,
6563,2023-04-28 10:00:00,10.9,9.5,116.0,0.7,5.0,89.0,0.09,0.0,6.6,6.75,0.7,0.1,88.3,0.9,,0.0,
6564,2023-04-28 11:00:00,9.4,8.9,115.0,0.6,4.5,89.0,0.09,0.0,6.55,6.85,0.7,0.1,110.5,0.9,,0.0,
6565,2023-04-28 12:00:00,8.6,7.3,115.0,0.5,3.8,88.0,0.11,0.0,5.05,6.05,0.7,1.0,111.4,1.0,,0.0,
6566,2023-04-28 13:00:00,7.4,6.5,115.0,0.5,3.6,90.0,0.12,0.0,3.25,4.55,0.8,2.9,117.0,0.9,,0.0,
6567,2023-04-28 14:00:00,7.3,6.3,116.0,0.5,3.0,91.0,0.15,0.0,1.75,2.8,0.9,5.0,134.6,0.9,,0.0,
6568,2023-04-28 15:00:00,7.3,6.6,117.0,0.6,2.4,92.0,0.18,0.0,0.75,1.35,0.8,6.6,157.3,0.8,,0.0,
6569,2023-04-28 16:00:00,8.2,7.5,119.0,0.8,2.6,91.0,0.19,0.0,0.25,0.45,0.7,8.5,243.4,1.0,,0.0,
6570,2023-04-28 17:00:00,9.6,8.5,125.0,1.5,2.6,83.0,0.2,0.0,0.05,0.1,1.0,9.0,377.8,1.1,,0.0,
6571,2023-04-28 18:00:00,9.7,9.1,132.0,2.5,2.7,75.0,0.23,0.0,0.0,0.0,1.4,12.7,350.4,1.3,,0.0,
6572,2023-04-28 19:00:00,10.8,9.7,138.0,2.3,3.0,70.0,0.25,0.0,0.0,0.0,1.7,11.0,340.0,1.3,,0.0,
6573,2023-04-28 20:00:00,12.2,11.4,142.0,2.7,2.5,63.0,0.23,0.0,0.0,0.0,1.8,6.3,279.2,1.3,,0.0,
6574,2023-04-28 21:00:00,11.9,10.7,142.0,3.0,1.4,61.0,0.2,0.0,0.0,0.0,1.6,4.8,190.1,1.3,,0.0,
6575,2023-04-28 22:00:00,11.4,10.6,137.0,2.8,1.0,56.0,0.2,0.0,0.0,0.0,1.5,3.1,126.9,1.4,,0.0,
6576,2023-04-28 23:00:00,11.4,10.5,136.0,2.5,0.8,53.0,0.23,0.0,0.0,0.0,1.4,2.5,96.0,1.6,,0.0,
6577,2023-04-29 00:00:00,11.3,10.7,134.0,2.1,0.6,50.0,0.23,0.0,0.0,0.0,1.3,2.1,81.4,1.9,,0.3,
6578,2023-04-29 01:00:00,10.9,10.3,131.0,2.0,0.7,49.0,0.25,0.0,0.0,0.0,1.3,1.9,103.1,1.9,,0.4,
6579,2023-04-29 02:00:00,10.4,9.8,131.0,1.8,0.7,51.0,0.23,0.0,0.0,0.0,1.4,2.0,75.8,1.5,,0.5,
6580,2023-04-29 03:00:00,10.3,9.4,130.0,1.6,1.0,51.0,0.23,0.0,0.0,0.0,1.5,2.1,115.6,1.4,,0.5,
6581,2023-04-29 04:00:00,10.7,9.5,131.0,1.7,1.0,53.0,0.2,0.0,0.0,0.05,1.5,2.2,150.3,1.3,,0.5,
6582,2023-04-29 05:00:00,13.0,11.1,130.0,2.0,1.2,58.0,0.15,0.0,0.1,0.4,1.5,2.6,165.4,1.5,,0.6,
6583,2023-04-29 06:00:00,13.0,11.3,133.0,2.1,2.0,61.0,0.14,0.0,0.25,1.2,1.6,3.1,119.2,2.2,,1.0,
6584,2023-04-29 07:00:00,9.3,8.7,127.0,1.6,1.9,78.0,0.17,0.0,0.65,2.55,1.5,3.5,65.3,1.8,,1.6,
6585,2023-04-29 08:00:00,8.8,7.9,120.0,0.9,0.9,88.0,0.21,0.0,1.55,4.1,1.4,4.8,96.3,1.9,,2.2,
6586,2023-04-29 09:00:00,7.4,6.6,119.0,0.7,0.9,91.0,0.22,0.0,2.6,5.6,1.4,6.4,141.3,2.0,,2.1,
6587,2023-04-29 10:00:00,7.0,6.2,117.0,0.5,0.8,91.0,0.23,0.0,3.35,6.5,1.4,6.3,137.3,1.8,,1.7,
6588,2023-04-29 11:00:00,7.0,6.3,116.0,0.4,0.6,88.0,0.22,0.0,3.95,6.6,1.4,3.1,119.7,1.4,,1.6,
6589,2023-04-29 12:00:00,7.4,6.4,115.0,0.4,0.4,86.0,0.2,0.0,3.8,5.85,1.1,2.9,78.5,1.3,,1.8,
6590,2023-04-29 13:00:00,7.7,6.7,116.0,0.5,0.5,85.0,0.24,0.0,2.7,4.3,1.0,2.1,70.3,1.0,,1.2,
6591,2023-04-29 14:00:00,8.0,7.2,116.0,0.5,0.5,85.0,0.3,0.0,1.05,2.6,0.9,1.7,75.5,1.5,,1.0,
6592,2023-04-29 15:00:00,8.0,7.3,119.0,0.6,0.5,85.0,0.32,0.0,0.3,1.25,0.9,1.3,79.0,1.0,,0.8,
6593,2023-04-29 16:00:00,7.3,6.0,119.0,0.8,0.5,81.0,0.29,0.0,0.3,0.45,0.7,0.6,91.2,0.8,,0.3,
6594,2023-04-29 17:00:00,8.4,7.5,125.0,1.1,0.7,79.0,0.32,0.0,0.05,0.1,0.6,0.9,57.0,0.6,,0.2,
6595,2023-04-29 18:00:00,8.7,7.8,129.0,1.8,0.9,67.0,0.51,0.0,0.0,0.0,0.8,1.2,18.3,0.6,,0.1,
6596,2023-04-29 19:00:00,10.0,9.2,133.0,2.4,0.9,61.0,0.35,0.0,0.0,0.0,1.1,1.4,13.3,0.8,,0.1,
6597,2023-04-29 20:00:00,10.7,9.7,138.0,2.8,0.9,56.0,0.22,0.0,0.0,0.0,1.2,1.5,8.6,0.8,,0.2,
6598,2023-04-29 21:00:00,11.2,10.3,140.0,3.2,0.6,57.0,0.2,0.0,0.0,0.0,1.4,1.2,5.6,0.6,,0.1,
6599,2023-04-29 22:00:00,12.0,11.4,139.0,3.1,0.4,52.0,0.2,0.0,0.0,0.0,1.4,0.9,3.9,0.4,,0.1,
6600,2023-04-29 23:00:00,12.5,11.9,138.0,2.9,0.4,46.0,0.19,0.0,0.0,0.0,1.5,0.7,3.1,0.3,,0.1,
6601,2023-04-30 00:00:00,12.8,12.0,133.0,2.1,0.4,46.0,0.16,0.0,0.0,0.0,1.1,0.3,2.8,0.3,,0.1,
6602,2023-04-30 01:00:00,12.9,12.1,136.0,2.0,0.4,46.0,0.15,0.0,0.0,0.0,1.1,0.2,6.2,0.5,,0.1,
6603,2023-04-30 02:00:00,12.6,11.9,131.0,2.0,0.3,43.0,0.14,0.0,0.0,0.0,1.0,0.2,2.3,0.3,,0.1,
6604,2023-04-30 03:00:00,13.2,12.5,132.0,1.8,0.2,41.0,0.14,0.0,0.0,0.0,1.0,0.2,3.6,0.3,,0.1,
6605,2023-04-30 04:00:00,13.0,12.6,135.0,2.0,0.5,44.0,0.14,0.0,0.05,0.05,0.9,0.3,6.5,0.4,,0.1,
6606,2023-04-30 05:00:00,15.6,14.9,143.0,2.2,1.3,46.0,0.14,0.0,0.4,0.4,0.8,0.3,8.2,0.4,,0.1,
6607,2023-04-30 06:00:00,16.6,15.8,143.0,2.4,2.4,55.0,0.14,0.0,1.25,1.25,0.8,0.1,7.1,0.4,,0.1,
